SECOND_FLD,grid_code
12393_26960,1188.4905999999999
12393_26961,4838.9252
12393_26962,2882.106599999998
12393_26963,2770.910000000001
12393_26964,4024.4252000000006
12393_26965,5259.307
12393_26966,7278.535600000004
12393_26967,7926.185199999994
12393_26968,8896.299299999999
12393_26969,5494.193100000002
12393_26970,6303.641100000002
12393_26971,7112.546100000001
12393_26972,4784.739699999999
12393_26973,4173.369799999999
12393_26974,2643.8739
12393_26975,5240.409100000002
12393_26976,7756.342900000004
12393_26977,3456.308400000001
12393_26978,2974.4684999999986
12393_26979,4966.723300000001
12393_26980,2753.7937
12393_26981,3045.9497
12393_26982,2862.135099999999
12393_26983,3478.9443999999976
12393_26984,2766.2983999999997
12393_26985,3097.3521000000014
12393_26987,2945.2636
12393_26988,1523.6310999999994
12393_26989,478.1729999999999
12393_26990,3624.4802999999993
12393_26991,6998.158299999999
12393_26992,6556.146499999996
12393_26993,3813.095000000001
12393_26994,2090.4883999999997
12393_26995,3915.375100000001
12393_26996,1681.0849999999991
12393_26997,2030.5638
12393_26998,1331.3325000000004
12393_26999,2828.6962000000017
12393_27000,3810.5430999999994
12393_27001,5995.275999999999
12393_27002,6634.935699999999
12393_27003,1335.1793000000002
12393_27004,3708.322400000002
12393_27005,2965.671700000001
12393_27006,2636.020200000001
12393_27007,518.3527999999999
12393_27008,412.8438100000001
12393_27009,197.18099
12393_27010,2005.0579100000004
12393_27011,2811.323400000001
12393_27012,272.79634
12393_27013,1412.0386599999997
12393_27014,778.2967900000002
12393_27015,282.75102
12393_27016,329.87985000000003
12393_27017,687.3563300000002
12393_27018,70.41
12393_27019,15.992
12393_27020,69.57356
12393_27021,858.0995199999996
12393_27022,658.4276299999999
12393_27023,348.8583299999999
12393_27024,294.37618
12393_27025,178.31732
12393_27026,1358.0349000000003
12393_27027,621.9468700000002
12393_27028,141.45204
12393_27029,303.47391000000005
12393_27030,22.6436
12393_27032,236.6198
12393_27033,450.82859
12393_27034,852.4045500000001
12393_27035,937.04546
12393_27036,33.10227
12393_27037,839.1873800000001
12393_27038,203.48292999999995
12393_27039,939.3809000000001
12393_27040,556.90517
12393_27041,158.86309999999997
12393_27042,362.44520000000017
12393_27043,1770.3178999999998
12393_27044,715.8374999999999
12393_27052,13.0941
12394_26920,101.76360999999999
12394_26935,177.06152
12394_26937,7.7125
12394_26949,329.55429999999996
12394_26950,952.6689000000001
12394_26951,2139.4099000000006
12394_26952,4367.452600000001
12394_26953,1910.7417000000005
12394_26954,936.4424000000001
12394_26955,268.2792
12394_26956,2885.4839000000006
12394_26957,161.4066
12394_26958,2490.377400000001
12394_26959,1836.1708
12394_26960,2329.4477000000006
12394_26961,2525.3382
12394_26962,2677.6993000000016
12394_26963,3593.881500000001
12394_26964,5810.270600000001
12394_26965,5455.895700000001
12394_26966,5188.9449
12394_26967,7850.807500000001
12394_26968,7657.145800000002
12394_26969,10945.161299999998
12394_26970,6403.4087999999965
12394_26971,6152.221500000001
12394_26972,5887.410999999996
12394_26973,6482.660300000003
12394_26974,6461.755399999999
12394_26975,5548.046800000004
12394_26976,3318.5488
12394_26977,835.7101
12394_26978,818.4742999999999
12394_26979,4720.975000000004
12394_26980,2715.1383999999994
12394_26981,1307.2066999999997
12394_26982,1768.901200000001
12394_26983,2714.4973999999993
12394_26984,1766.7114900000006
12394_26985,4346.001100000002
12394_26986,2068.2349999999997
12394_26987,1899.8289000000002
12394_26988,953.3133899999998
12394_26989,1102.1756999999998
12394_26990,2546.758400000001
12394_26991,4587.949600000001
12394_26992,4535.860799999999
12394_26993,2391.4093000000003
12394_26994,1628.9033
12394_26995,4507.3802
12394_26996,1807.5955999999999
12394_26997,1929.4418999999998
12394_26998,958.7246999999996
12394_26999,2289.265299999999
12394_27000,3966.9345000000008
12394_27001,4159.7587
12394_27002,5285.445499999998
12394_27003,2468.6333
12394_27004,2108.2978000000003
12394_27005,1695.9319999999996
12394_27006,518.0500800000001
12394_27007,441.11260000000004
12394_27008,9.21285
12394_27009,517.52542
12394_27010,1582.8921200000002
12394_27011,1943.0768500000006
12394_27012,486.20177
12394_27013,1101.2049199999997
12394_27014,167.00665999999995
12394_27015,156.21317000000002
12394_27016,411.23999000000003
12394_27017,431.8482600000002
12394_27018,635.71659
12394_27019,699.8994200000001
12394_27020,321.13220999999993
12394_27022,772.4062500000002
12394_27023,182.23701000000003
12394_27024,79.1772
12394_27025,851.89425
12394_27026,347.5429
12394_27027,645.6761100000001
12394_27028,585.86586
12394_27029,37.06062
12394_27030,385.7980099999999
12394_27032,869.9048999999999
12394_27033,515.1412700000001
12394_27034,862.2193000000002
12394_27035,199.28041000000002
12394_27036,720.3774300000001
12394_27037,362.29040000000003
12394_27038,468.1064
12394_27039,1613.2596999999996
12394_27040,722.5018000000001
12394_27041,914.3505999999998
12394_27042,1411.1847
12394_27043,949.1011000000001
12394_27044,393.2006
12394_27045,18.46516
12395_26933,99.09670000000001
12395_26934,6.6736
12395_26949,69.168
12395_26950,736.9154
12395_26951,565.4866
12395_26952,3927.4957
12395_26953,2496.2233000000006
12395_26954,2318.139299999999
12395_26955,1359.4094999999995
12395_26956,3197.6388000000015
12395_26957,2503.9442
12395_26958,4853.570499999998
12395_26959,1823.1334000000004
12395_26960,752.1635999999996
12395_26961,2150.8613999999984
12395_26962,4130.4157000000005
12395_26963,13491.853500000007
12395_26964,14728.398499999998
12395_26965,9059.200499999999
12395_26966,12267.64930000001
12395_26968,6863.7445000000025
12395_26969,11767.576799999995
12395_26970,12032.808699999996
12395_26971,12265.948900000007
12395_26972,13082.713500000002
12395_26973,12654.473200000002
12395_26974,13646.791599999999
12395_26975,12838.075099999998
12395_26976,6051.8405
12395_26977,4560.842399999998
12395_26978,6328.244499999998
12395_26979,8674.6449
12395_26980,3806.6040999999996
12395_26981,3698.3443999999995
12395_26982,6278.569
12395_26983,4902.4905
12395_26985,3512.1491999999994
12395_26986,1335.7459999999996
12395_26987,1729.3027000000002
12395_26988,2010.796
12395_26989,3309.9311
12395_26990,2033.7340000000002
12395_26991,2630.5331999999994
12395_26992,2367.194799999999
12395_26993,3966.7441000000003
12395_26994,2490.3981
12395_26995,6404.132399999999
12395_26996,2722.233000000001
12395_26997,1400.6732
12395_26998,644.5713000000001
12395_26999,1468.3804999999998
12395_27000,2248.6738000000005
12395_27001,3324.7654999999995
12395_27002,4049.6956999999984
12395_27003,1261.2305000000003
12395_27004,1772.2249999999997
12395_27005,1816.6901999999993
12395_27006,1489.8227900000006
12395_27007,1767.2066000000002
12395_27008,249.86630000000008
12395_27009,553.0416699999997
12395_27010,1409.8580699999998
12395_27011,1497.3211
12395_27012,190.79602000000003
12395_27013,636.1833000000001
12395_27014,627.4537799999998
12395_27015,126.25214999999999
12395_27016,57.33342
12395_27017,658.9133400000003
12395_27018,165.52917000000002
12395_27019,143.38484999999997
12395_27020,527.21814
12395_27021,15.01061
12395_27022,1131.7897299999997
12395_27023,359.82757999999995
12395_27024,23.560520000000004
12395_27025,1841.0690799999995
12395_27026,1143.4067799999998
12395_27027,25.8992
12395_27028,405.0493400000001
12395_27029,72.3012
12395_27030,458.88676999999996
12395_27031,942.2927999999999
12395_27032,713.0081000000002
12395_27033,623.9247000000001
12395_27034,2772.9042
12395_27035,268.5525
12395_27036,1186.01
12395_27037,680.7906999999999
12395_27038,1061.0140000000004
12395_27039,546.7295
12395_27040,1128.7225999999998
12395_27041,1310.4914000000006
12395_27042,674.3434
12395_27043,937.444
12395_27044,1485.5135000000005
12395_27045,125.51337
12395_27046,151.73751
12395_27050,11.224419999999999
12396_26916,19.010820000000002
12396_26917,69.09271
12396_26929,13.56754
12396_26932,52.29418
12396_26933,93.41372000000001
12396_26942,28.102220000000003
12396_26949,26.8016
12396_26950,650.5505
12396_26951,584.4302999999999
12396_26952,3763.0257000000006
12396_26953,1986.8657
12396_26954,1660.6084999999996
12396_26955,1874.6308
12396_26956,5313.8616
12396_26957,2830.0247
12396_26958,4483.7486
12396_26959,626.5997
12396_26960,330.765
12396_26961,2411.0223
12396_26962,9596.114000000003
12396_26963,18596.44440000001
12396_26964,17304.0514
12396_26965,12341.555200000003
12396_26966,10678.7019
12396_26967,5910.7734999999975
12396_26969,7619.650099999999
12396_26970,11955.335899999998
12396_26971,14613.454899999999
12396_26972,15691.127700000001
12396_26973,13352.7806
12396_26974,10933.5793
12396_26975,6197.248099999999
12396_26976,4572.014899999998
12396_26977,2366.8705999999993
12396_26978,3060.0072000000005
12396_26979,10594.481400000004
12396_26980,9191.376200000004
12396_26981,8577.5507
12396_26982,3898.0330999999996
12396_26983,2490.8714999999997
12396_26985,3402.8950999999997
12396_26988,121.36930000000001
12396_26989,3911.282699999999
12396_26990,2672.634400000001
12396_26991,3787.2693999999988
12396_26992,2757.2551999999996
12396_26993,3840.1981999999994
12396_26994,1578.3517000000004
12396_26995,6406.488600000001
12396_26996,4452.4474
12396_26997,2495.617399999999
12396_26998,823.0657000000003
12396_26999,1753.5892999999992
12396_27000,621.9381000000001
12396_27001,1317.5479000000003
12396_27002,1987.8980999999999
12396_27003,564.2483
12396_27004,441.3938100000001
12396_27005,364.18359999999996
12396_27006,1269.8975799999998
12396_27007,1855.4298600000004
12396_27008,127.81885000000003
12396_27009,73.53615
12396_27010,653.0946399999999
12396_27011,1300.5484999999996
12396_27012,820.4586199999997
12396_27013,108.81349
12396_27014,190.77998
12396_27015,448.0630300000002
12396_27016,169.86254999999997
12396_27017,367.46020000000004
12396_27018,766.5827100000001
12396_27019,193.52268999999998
12396_27020,123.69679
12396_27021,13.920079999999999
12396_27022,151.04474
12396_27024,45.69104
12396_27025,290.97498
12396_27026,27.936
12396_27027,206.73970000000003
12396_27028,120.17314
12396_27029,306.48661
12396_27030,1300.2453800000005
12396_27031,929.1007999999999
12396_27032,554.7166
12396_27033,2004.6748
12396_27034,800.6957
12396_27035,851.685
12396_27036,388.81710000000004
12396_27037,295.14360000000005
12396_27038,584.1865999999999
12396_27039,308.95748000000003
12396_27040,364.6091
12396_27041,142.74830000000003
12396_27042,148.9226
12396_27046,40.01677
12397_26911,6.19756
12397_26915,160.30955
12397_26916,176.74830999999995
12397_26917,132.25449999999998
12397_26932,81.4805
12397_26933,45.09268
12397_26945,215.70676000000003
12397_26950,79.34949999999999
12397_26951,1067.3027000000002
12397_26952,6667.198400000003
12397_26953,5435.658800000001
12397_26954,2396.8678000000004
12397_26955,2887.411899999999
12397_26956,5089.0808
12397_26957,5316.505099999998
12397_26958,3114.8602000000014
12397_26959,2827.052199999999
12397_26960,1966.4211999999995
12397_26961,6654.041799999999
12397_26962,6961.4021999999995
12397_26963,13151.235900000005
12397_26964,13401.481600000003
12397_26965,6092.2519999999995
12397_26966,3640.814200000001
12397_26967,6394.495000000003
12397_26968,4434.4354
12397_26969,5201.9365
12397_26970,10268.999799999996
12397_26971,12619.5423
12397_26972,12560.159399999997
12397_26973,13577.8227
12397_26974,10267.686400000004
12397_26975,8664.7585
12397_26976,5836.256499999998
12397_26977,2766.3891999999996
12397_26978,4461.2846
12397_26979,12821.900000000001
12397_26980,14027.845199999992
12397_26981,10553.380200000005
12397_26982,3627.6135999999997
12397_26983,2425.146799999998
12397_26985,2345.4262999999996
12397_26986,2457.289999999999
12397_26987,2170.998700000001
12397_26988,1467.8798999999997
12397_26990,736.9655
12397_26991,4182.051000000001
12397_26992,5564.735700000003
12397_26993,5529.003699999996
12397_26994,4125.770400000001
12397_26995,6354.014000000001
12397_26996,4848.061
12397_26997,2505.213000000001
12397_26998,1013.8023999999997
12397_26999,1214.0737999999997
12397_27000,1935.641399999999
12397_27001,1996.471800000001
12397_27002,2654.768999999999
12397_27003,976.9065999999997
12397_27004,433.83333
12397_27005,37.963739999999994
12397_27006,698.1201299999998
12397_27007,607.5341799999999
12397_27008,188.71735999999999
12397_27009,113.41490999999999
12397_27010,466.56474999999995
12397_27011,1196.4202499999997
12397_27012,846.9388399999999
12397_27013,9.21256
12397_27014,792.4171800000001
12397_27015,295.21874
12397_27016,1635.3276200000003
12397_27017,2271.6265900000008
12397_27018,216.64777
12397_27019,137.10490000000001
12397_27020,815.4459700000001
12397_27021,105.35431
12397_27022,252.66577000000004
12397_27023,441.52497
12397_27024,127.76850000000002
12397_27025,819.7944599999997
12397_27026,322.5147
12397_27027,37.61711
12397_27028,19.72226
12397_27031,267.92449999999997
12397_27032,445.33829999999995
12397_27033,4382.3982
12397_27034,2059.7204999999994
12397_27035,198.8337
12397_27036,102.9026
12397_27037,1038.7051
12397_27038,535.7742999999998
12397_27039,177.05035000000004
12398_26913,6.341069999999999
12398_26923,95.3543
12398_26924,22.185000000000002
12398_26927,10.3962
12398_26951,266.2597
12398_26952,3312.996299999999
12398_26953,5005.931999999999
12398_26954,1904.5239000000004
12398_26955,1466.4492
12398_26956,2875.7405
12398_26957,4381.4094
12398_26958,7247.8313
12398_26959,1964.6831999999995
12398_26960,320.8732
12398_26961,1903.0696999999996
12398_26962,4769.880200000001
12398_26963,3974.2835999999998
12398_26964,5227.233400000001
12398_26965,2657.7399000000005
12398_26966,4300.534699999999
12398_26967,3041.194999999998
12398_26968,5345.177899999999
12398_26970,10773.897500000001
12398_26976,7693.165200000001
12398_26977,3765.5168
12398_26978,4285.924499999999
12398_26979,14094.418300000001
12398_26980,14134.016699999996
12398_26981,11491.824099999996
12398_26984,3746.4745999999996
12398_26985,4321.400999999998
12398_26986,5302.923100000002
12398_26987,4737.209000000003
12398_26988,2201.7604999999994
12398_26989,1584.5078
12398_26990,1810.0517000000007
12398_26991,1536.2977
12398_26992,3249.6451999999995
12398_26993,6064.275099999997
12398_26994,4885.6356000000005
12398_26995,7829.778900000003
12398_26996,6527.0470000000005
12398_26997,2121.4354000000003
12398_26998,1811.4957
12398_26999,1443.7563000000002
12398_27000,3607.6823000000027
12398_27001,997.1209000000001
12398_27002,2341.8814999999995
12398_27003,618.8160099999998
12398_27004,606.72992
12398_27005,257.41835000000003
12398_27006,1164.6511900000005
12398_27007,297.18053000000003
12398_27008,698.9968299999999
12398_27009,147.35757
12398_27010,999.7257599999999
12398_27011,1207.3905900000002
12398_27012,669.4850899999999
12398_27013,149.45508
12398_27014,512.75388
12398_27015,1137.2266300000003
12398_27016,1164.7030300000006
12398_27017,1406.4228600000004
12398_27018,97.65434
12398_27020,153.61219000000003
12398_27021,75.52109
12398_27022,413.84168000000005
12398_27023,97.45949
12398_27024,214.19732
12398_27025,166.18439
12398_27026,280.19874999999996
12398_27027,549.88653
12398_27028,293.74924999999996
12398_27030,510.90616
12398_27031,1188.5485899999996
12398_27032,300.9483
12398_27033,2788.6072000000013
12398_27034,2731.2007999999996
12398_27035,1225.6011999999996
12398_27036,590.43191
12398_27037,959.8863200000002
12398_27038,240.67433999999997
12399_26923,227.30669999999998
12399_26924,22.7969
12399_26931,10.6511
12399_26940,13.065169999999998
12399_26946,78.32035
12399_26951,677.4789000000001
12399_26952,2340.0012
12399_26953,3549.8535000000015
12399_26954,1932.1624000000002
12399_26955,718.7957000000001
12399_26956,3870.7746
12399_26957,4602.637100000001
12399_26958,5734.568599999998
12399_26959,2155.6865
12399_26960,3301.4640999999983
12399_26961,2086.383800000001
12399_26962,3333.5347000000006
12399_26963,5536.611000000005
12399_26964,11377.505400000011
12399_26965,13020.694699999995
12399_26966,12792.361900000005
12399_26967,9667.691899999994
12399_26968,13919.534399999991
12399_26969,15008.461100000015
12399_26970,14946.623200000005
12399_26971,16062.754899999996
12399_26972,16017.908999999998
12399_26973,15573.014199999998
12399_26974,14504.655600000004
12399_26975,6813.3601
12399_26977,884.4114999999999
12399_26978,3482.5491999999995
12399_26979,13076.934299999997
12399_26980,15839.631899999998
12399_26981,16217.3802
12399_26982,6429.087900000002
12399_26983,3337.488599999999
12399_26984,3891.1500999999994
12399_26985,4524.151199999999
12399_26986,1539.7414999999999
12399_26987,814.7459999999999
12399_26988,1437.2946000000002
12399_26989,1653.2604999999999
12399_26990,4725.029799999999
12399_26991,1790.3211999999999
12399_26992,1693.2837000000006
12399_26993,5172.269200000001
12399_26994,2038.8304999999993
12399_26995,4872.7761
12399_26996,7704.132700000002
12399_26997,3250.4717999999993
12399_26998,7282.284
12399_26999,1521.8709999999996
12399_27000,2223.1715
12399_27001,1383.3988000000004
12399_27002,2677.806099999999
12399_27003,549.5807699999999
12399_27004,263.29920999999996
12399_27005,601.7100799999997
12399_27006,1056.3938100000003
12399_27007,757.91133
12399_27008,199.88147
12399_27009,81.28127
12399_27010,504.23496999999986
12399_27011,69.00108
12399_27012,367.6553300000001
12399_27013,559.0799399999999
12399_27014,423.85171999999994
12399_27015,748.8308100000002
12399_27016,540.0454099999998
12399_27017,235.58279999999996
12399_27018,289.61295999999993
12399_27021,165.29491000000004
12399_27022,254.26024000000004
12399_27023,46.072190000000006
12399_27024,214.49289000000002
12399_27025,363.51710999999995
12399_27026,102.23677
12399_27027,89.50278999999999
12399_27028,293.21566000000007
12399_27029,11.8359
12399_27030,8.4953
12399_27031,591.1112
12399_27032,714.4891499999999
12399_27033,2751.9734000000003
12399_27034,2173.4279000000006
12399_27035,686.8337
12399_27036,108.64292999999998
12399_27037,264.78663
12400_26929,12.4962
12400_26930,108.7436
12400_26932,148.4651
12400_26933,82.5001
12400_26939,54.03601
12400_26940,38.53993
12400_26944,67.84568999999999
12400_26946,186.29283
12400_26950,367.31479999999993
12400_26951,1350.8545000000001
12400_26952,932.9783000000001
12400_26953,302.925
12400_26955,672.6514
12400_26956,2550.4999
12400_26957,2448.7336999999998
12400_26958,9993.1687
12400_26959,9224.037099999996
12400_26960,6278.938099999999
12400_26961,4470.621399999998
12400_26962,3901.102300000001
12400_26963,4191.039499999999
12400_26964,7325.4283
12400_26965,9537.2116
12400_26966,11618.471999999992
12400_26967,8844.4548
12400_26968,12772.966700000003
12400_26969,14815.098500000004
12400_26970,17495.685300000005
12400_26971,16685.827500000007
12400_26972,19084.56
12400_26973,17921.098000000005
12400_26974,17713.1078
12400_26975,10728.504500000005
12400_26977,492.0608
12400_26978,4364.753499999999
12400_26979,17029.840599999996
12400_26980,15755.645399999992
12400_26981,17160.45699999999
12400_26982,7867.4523
12400_26983,6397.803500000001
12400_26984,7800.027399999999
12400_26985,4157.591300000001
12400_26986,4709.683400000002
12400_26987,4296.1242
12400_26988,4294.1489
12400_26989,3150.5597999999995
12400_26990,8441.045200000002
12400_26991,5116.021400000001
12400_26992,1330.1777
12400_26993,4148.853099999999
12400_26994,2805.5223999999985
12400_26995,2899.0429
12400_26996,3835.250799999999
12400_26997,3670.3570999999997
12400_26998,4726.234600000001
12400_26999,1172.7290999999998
12400_27000,1181.9483000000002
12400_27001,487.44899999999996
12400_27002,3629.0436000000004
12400_27003,2496.4036000000006
12400_27004,1141.1034000000002
12400_27005,1429.9995500000005
12400_27006,1611.9189
12400_27007,1345.4017900000003
12400_27008,672.67356
12400_27009,652.85984
12400_27010,531.0425199999999
12400_27011,120.59510999999999
12400_27012,323.1320499999999
12400_27013,339.25880000000006
12400_27014,756.3489900000002
12400_27015,1462.1320700000003
12400_27016,497.88920999999993
12400_27017,914.4611400000001
12400_27020,11.7929
12400_27021,79.02250000000001
12400_27022,275.06800999999996
12400_27032,1099.98073
12400_27033,3066.148
12400_27034,2050.4211
12400_27036,29.6023
12401_26896,20.95391
12401_26929,207.2365
12401_26930,229.66029999999995
12401_26931,188.64899999999997
12401_26932,1085.9343000000001
12401_26933,335.37330000000003
12401_26940,9.24295
12401_26941,831.5478
12401_26944,239.38553000000002
12401_26945,30.6812
12401_26946,134.63903000000002
12401_26947,7.18527
12401_26950,256.8045
12401_26951,551.9511000000001
12401_26955,113.36369999999998
12401_26956,356.4428000000001
12401_26957,1319.4536999999996
12401_26958,1952.8973000000008
12401_26959,1743.0681000000002
12401_26960,1221.7219999999998
12401_26961,5474.788300000004
12401_26962,4940.605400000001
12401_26963,4039.976099999999
12401_26964,3491.9906000000005
12401_26965,721.1355
12401_26966,11364.353800000003
12401_26967,12799.875700000002
12401_26968,14467.064200000008
12401_26969,13804.837199999996
12401_26970,19262.495000000014
12401_26971,18250.208000000002
12401_26972,18498.679
12401_26973,19601.996000000006
12401_26974,19786.468100000006
12401_26975,16058.209900000003
12401_26976,7342.191199999996
12401_26977,2788.226700000001
12401_26978,6507.523
12401_26979,18566.75769999999
12401_26980,17808.412999999997
12401_26981,17016.593999999997
12401_26982,10709.0965
12401_26983,3669.6933999999987
12401_26984,5710.780399999997
12401_26985,6355.958799999999
12401_26986,7573.073399999999
12401_26987,4169.4653
12401_26988,6413.124899999999
12401_26989,6042.364999999998
12401_26990,7205.712699999998
12401_26991,9150.703700000002
12401_26992,6274.8996000000025
12401_26993,2053.8064999999997
12401_26994,1678.1203000000005
12401_26995,1264.8041999999996
12401_26996,2610.109999999999
12401_26997,1654.5250000000012
12401_26998,1369.707
12401_26999,3588.3132000000005
12401_27000,1653.4080000000004
12401_27001,649.9338000000001
12401_27002,2333.9482000000003
12401_27003,4170.656899999999
12401_27004,794.8356400000004
12401_27005,378.57377999999994
12401_27006,602.33386
12401_27007,204.92627000000005
12401_27008,506.22713999999996
12401_27009,142.49815
12401_27010,626.1214399999999
12401_27011,713.5634600000002
12401_27012,587.4678900000001
12401_27013,351.54963000000004
12401_27014,1350.6791000000003
12401_27015,1601.6552500000003
12401_27016,513.96493
12402_26926,14.0235
12402_26927,26.1719
12402_26929,12.6502
12402_26941,19.85707
12402_26946,144.18787999999998
12402_26948,43.10909
12402_26949,88.86259999999999
12402_26956,26.6297
12402_26957,196.5745
12402_26958,616.3194
12402_26959,243.7332
12402_26960,60.2802
12402_26961,2070.2726000000007
12402_26962,2231.0629999999996
12402_26963,1921.2514999999999
12402_26964,2502.493499999999
12402_26965,1956.0753999999997
12402_26966,10216.017300000003
12402_26967,14956.253999999992
12402_26968,15014.1664
12402_26969,15827.207999999999
12402_26970,15736.667099999997
12402_26971,13132.2697
12402_26972,12344.382700000007
12402_26973,15315.541000000008
12402_26974,21668.957000000002
12402_26978,5880.208800000001
12402_26979,16593.23330000001
12402_26980,17143.884399999995
12402_26981,15076.1261
12402_26982,12015.242400000001
12402_26983,9968.891100000006
12402_26984,9922.797800000002
12402_26985,8287.761700000001
12402_26986,5338.899199999999
12402_26987,5660.6556
12402_26988,7840.225200000001
12402_26989,7137.786600000001
12402_26990,4602.821200000003
12402_26991,2116.0981
12402_26992,5055.588300000001
12402_26993,3203.063899999999
12402_26994,187.12019999999998
12402_26995,12.917
12402_26996,120.2385
12402_26997,2852.9073000000003
12402_27000,1048.2442
12402_27001,254.16652
12402_27002,179.8126
12402_27003,2151.0102299999994
12402_27004,1449.74391
12402_27005,9.56963
12402_27006,176.54855
12402_27010,408.3417099999999
12402_27011,387.96686
12402_27012,234.43058999999994
12402_27013,1310.9895000000001
12403_26906,58.77219
12403_26915,57.196329999999996
12403_26924,31.3885
12403_26925,291.2325
12403_26926,594.0582999999999
12403_26927,164.44209999999998
12403_26935,40.5013
12403_26939,50.92627999999999
12403_26941,9.257480000000001
12403_26945,38.245900000000006
12403_26946,94.48240000000001
12403_26947,192.72947000000005
12403_26948,75.79817
12403_26949,128.65161
12403_26950,631.1172
12403_26951,1415.4066000000003
12403_26952,228.6699
12403_26953,281.0533
12403_26954,291.2674
12403_26955,225.41559999999998
12403_26961,42.3206
12403_26962,364.3062
12403_26963,564.1257
12403_26964,1546.3753000000004
12403_26965,3442.359699999998
12403_26966,10231.836999999996
12403_26967,14333.383900000003
12403_26968,13000.871399999995
12403_26969,9063.344799999995
12403_26970,12994.068099999995
12403_26971,13680.227500000003
12403_26972,10121.477300000002
12403_26973,14649.494100000002
12403_26975,17300.027000000006
12403_26976,16099.388699999998
12403_26977,5538.7988000000005
12403_26978,2983.481300000001
12403_26979,13256.825600000004
12403_26980,9950.868599999998
12403_26981,9094.225100000003
12403_26982,4469.996099999999
12403_26983,12028.849999999997
12403_26984,16978.877000000004
12403_26985,14714.043699999998
12403_26986,3863.8039999999987
12403_26987,4705.473800000002
12403_26988,4203.438700000001
12403_26989,4743.635700000001
12403_26990,4220.076499999999
12403_26991,3434.7199
12403_26992,5142.412
12403_26993,7683.213899999999
12403_26994,1209.7746999999997
12403_26995,455.73359999999997
12403_26998,1130.9576000000004
12403_26999,1144.8819499999997
12403_27000,1456.5264000000006
12403_27002,284.41895000000005
12403_27003,1769.4113999999997
12403_27004,1165.8991599999995
12403_27006,41.179770000000005
12403_27007,224.70510000000002
12403_27008,1172.1315000000002
12403_27009,409.16206
12404_26903,32.4578
12404_26917,13.63875
12404_26918,43.730199999999996
12404_26920,49.49241000000001
12404_26936,195.71439999999998
12404_26937,137.33019999999996
12404_26940,22.0163
12404_26942,438.3018
12404_26943,517.0393
12404_26944,190.1057
12404_26945,122.2882
12404_26946,11.7889
12404_26947,835.5436
12404_26948,15.3842
12404_26949,96.4667
12404_26950,2707.4009999999994
12404_26951,2684.2904
12404_26952,2314.916500000001
12404_26953,1030.9893
12404_26954,692.7137000000001
12404_26955,153.87149999999997
12404_26960,298.5923
12404_26961,165.0167
12404_26962,250.93990000000002
12404_26963,433.7107
12404_26964,5580.9271
12404_26965,9513.824800000002
12404_26966,10709.8833
12404_26967,13528.084299999995
12404_26968,6682.507500000002
12404_26969,2247.1727
12404_26970,8191.400499999998
12404_26971,13655.09449999999
12404_26972,15436.899000000007
12404_26973,17080.720800000003
12404_26974,23319.7912
12404_26975,22036.207
12404_26976,20948.276800000007
12404_26977,17472.244700000003
12404_26978,16312.7949
12404_26979,20837.3285
12404_26980,13802.2219
12404_26981,9809.644199999999
12404_26982,6296.261599999999
12404_26983,13196.704999999996
12404_26984,20771.859999999997
12404_26985,20783.252999999993
12404_26986,12935.467300000006
12404_26987,8615.112299999997
12404_26988,13586.346699999996
12404_26989,9264.162199999997
12404_26990,7879.684699999999
12404_26991,6375.357099999997
12404_26992,9239.1893
12404_26993,10892.8322
12404_26994,6596.563199999995
12404_26995,2907.2530000000006
12404_26996,3108.7527
12404_26997,449.96080000000006
12404_26999,139.22888
12404_27000,848.8110499999998
12404_27001,1683.239200000001
12404_27002,1587.907899999999
12404_27004,1418.2397000000005
12404_27005,1311.5484000000001
12404_27006,745.1018299999998
12404_27007,32.07885
12404_27008,856.3952599999999
12404_27009,450.1057399999999
12404_27010,543.0349000000001
12404_27011,500.7590600000001
12404_27012,1604.4688100000008
12405_26902,99.90303
12405_26903,99.89326999999999
12405_26909,23.72215
12405_26915,7.371180000000001
12405_26917,19.59362
12405_26918,9.43502
12405_26920,314.45438
12405_26921,539.55959
12405_26922,49.399570000000004
12405_26924,8.98525
12405_26937,11.342
12405_26942,11.4678
12405_26943,84.1649
12405_26944,331.25849999999997
12405_26945,409.96920000000006
12405_26946,272.0815999999999
12405_26947,363.3723
12405_26948,769.8390999999998
12405_26949,1411.8705000000004
12405_26950,4204.068200000002
12405_26951,813.8035999999998
12405_26952,352.70889999999997
12405_26953,137.45960000000002
12405_26954,17.42955
12405_26958,114.9586
12405_26959,1150.4415
12405_26960,3050.4249999999997
12405_26961,2657.4719999999998
12405_26962,4521.608299999998
12405_26963,6413.717999999998
12405_26964,3996.030800000001
12405_26965,8787.295399999995
12405_26966,5322.037800000001
12405_26967,8430.0432
12405_26968,14361.855699999996
12405_26969,9500.925400000002
12405_26970,14607.600500000002
12405_26971,11953.3528
12405_26972,18677.454199999996
12405_26973,17018.0756
12405_26974,20877.569700000007
12405_26976,20231.571000000007
12405_26977,21052.114
12405_26978,20884.74599999999
12405_26979,23679.498
12405_26980,21126.427000000003
12405_26981,16752.5389
12405_26982,11871.769
12405_26983,18215.857999999993
12405_26984,20621.417
12405_26985,22649.785000000007
12405_26986,18516.409999999993
12405_26987,14519.912999999999
12405_26988,14308.547599999996
12405_26989,9352.0762
12405_26990,5908.3162
