no,grid_code
12319_27004,12.643386956521738
12319_27005,10.997408695652176
12319_27007,6.4983536231884065
12319_27008,5.447611594202899
12319_27009,6.240949275362318
12319_27010,7.592401449275363
12319_27011,8.958802898550724
12319_27012,8.275868405797103
12319_27014,10.337184057971015
12319_27015,9.3946515942029
12319_27016,11.91181739130435
12319_27017,16.356608695652174
12319_27018,14.091193333333331
12319_27019,13.628665942028984
12319_27020,13.147459420289856
12319_27021,13.261121376811595
12319_27022,12.68268695652174
12319_27023,15.246553623188408
12319_27024,31.910642028985507
12319_27025,44.037607826086955
12319_27026,24.744484057971015
12319_27027,13.120090869565217
12319_27028,4.59341115942029
12320_26959,16.209750579710146
12320_26960,16.17630144927536
12320_26961,13.747142173913044
12320_26962,19.09627434782609
12320_26963,28.691915942028984
12320_26964,47.00266521739131
12320_26965,43.97110985507247
12320_26966,39.43516956521739
12320_26967,35.21953188405797
12320_26968,28.253749855072467
12320_26969,35.41764927536232
12320_26970,49.827552173913055
12320_26971,61.26563333333334
12320_26972,84.8344339130435
12320_26973,102.89876376811594
12320_26974,96.30154304347828
12320_26975,98.98731884057972
12320_26976,119.86974057971014
12320_26977,102.86938701449276
12320_26978,61.27869449275363
12320_26979,46.393202898550726
12320_26980,75.54539478260871
12320_26981,69.5760779710145
12320_26982,110.51141884057972
12320_26983,157.16061811594204
12320_26984,124.39346
12320_26985,72.00671884057971
12320_26986,62.35676811594203
12320_26988,22.546597101449276
12320_26991,43.0084115942029
12320_26992,71.93727246376812
12320_26993,152.05071101449275
12320_26994,73.9448420289855
12320_26995,44.912221739130445
12320_26996,44.26655347826087
12320_26997,52.91951246376812
12320_26998,42.63576086956522
12320_26999,31.78374811594203
12320_27000,46.765822173913044
12320_27002,34.6303347826087
12320_27003,15.861176811594206
12320_27004,14.417152173913044
12320_27005,12.146101304347827
12320_27007,6.060237681159419
12320_27009,5.371713043478261
12320_27011,7.9145246376811595
12320_27012,8.060413623188406
12320_27014,12.646569565217392
12320_27015,11.96349043478261
12320_27016,10.893879420289855
12320_27017,12.232179710144926
12320_27018,9.92134420289855
12320_27019,8.964749565217392
12320_27020,8.80508115942029
12320_27021,8.395808695652175
12320_27022,8.853633188405798
12320_27023,11.93020434782609
12320_27024,22.532459855072467
12320_27025,41.17033382608697
12320_27026,33.27903043478261
12320_27027,17.431265217391307
12320_27028,9.299308405797102
12320_27029,6.2025579710144925
12320_27030,5.6052739130434786
12321_26958,11.687008695652175
12321_26959,22.041732028985507
12321_26960,19.10767971014493
12321_26961,15.340459420289854
12321_26962,20.26268202898551
12321_26963,28.37822898550725
12321_26964,45.932205797101446
12321_26965,53.542358695652176
12321_26966,54.55926811594203
12321_26967,49.52837391304348
12321_26968,41.65379811594204
12321_26969,52.419459420289854
12321_26970,67.96611594202898
12321_26971,124.00142521739131
12321_26972,168.78102782608696
12321_26973,180.8125550724638
12321_26974,140.8402302898551
12321_26975,126.18836884057973
12321_26976,151.6841768115942
12321_26977,137.09869726086959
12321_26978,91.25963130434783
12321_26979,84.85733623188406
12321_26980,120.06404405797103
12321_26981,108.11983059420292
12321_26982,105.2366811594203
12321_26983,141.1778
12321_26984,151.7000927536232
12321_26985,117.48079999999999
12321_26986,76.90336521739131
12321_26988,20.1280231884058
12321_26989,24.785253623188407
12321_26991,71.88521739130435
12321_26992,254.86402463768115
12321_26993,756.6808744927537
12321_26994,294.253534057971
12321_26995,85.66294347826089
12321_26997,82.77027246376812
12321_26999,26.14791550724638
12321_27000,44.63726376811594
12321_27001,70.9268420289855
12321_27002,43.8404115942029
12321_27003,16.459833420289858
12321_27004,17.00533623188406
12321_27005,13.500350000000001
12321_27006,8.925472608695653
12321_27009,5.441016666666667
12321_27010,6.7145492753623195
12321_27012,6.691066376811595
12321_27014,10.696133333333334
12321_27015,10.674260144927537
12321_27016,11.044644057971015
12321_27017,11.435497101449275
12321_27018,9.933236956521739
12321_27019,8.842273913043478
12321_27020,8.368769565217391
12321_27021,7.9903918840579715
12321_27022,8.947552753623189
12321_27023,11.053204347826087
12321_27024,17.513984057971015
12321_27025,45.04400982608696
12321_27026,43.863104347826095
12321_27027,31.405397101449278
12321_27028,18.814345797101453
12321_27029,16.102423188405798
12321_27030,11.91097695652174
12321_27031,5.597243333333334
12322_26958,16.858488405797104
12322_26959,23.564459130434784
12322_26960,22.405462318840577
12322_26961,17.332852173913047
12322_26962,21.51056347826087
12322_26963,30.9570884057971
12322_26964,54.35048695652174
12322_26965,65.12535666666666
12322_26966,63.95906521739131
12322_26967,60.1086
12322_26968,57.549297536231876
12322_26969,70.58728985507247
12322_26970,134.51617391304347
12322_26971,178.4913827536232
12322_26972,181.90967043478258
12322_26973,191.58596376811596
12322_26974,159.10143072463768
12322_26975,104.5098611594203
12322_26976,106.07020724637681
12322_26977,111.01218710144927
12322_26978,95.34814927536232
12322_26979,91.25769710144928
12322_26980,109.45191913043479
12322_26981,97.41426423188406
12322_26982,90.10441739130435
12322_26983,124.26986028985507
12322_26984,141.46356449275362
12322_26985,107.93144637681159
12322_26986,73.95007101449275
12322_26987,19.333325362318842
12322_26988,22.94239420289855
12322_26989,27.53144057971015
12322_26990,47.53599768115942
12322_26991,100.89574492753624
12322_26992,219.64150724637682
12322_26993,601.4565389855073
12322_26994,411.40978840579714
12322_26995,158.26612463768117
12322_26996,86.6966824637681
12322_26997,75.08520927536233
12322_26999,21.339069260869564
12322_27000,33.693843478260874
12322_27001,53.23143333333333
12322_27002,43.6870347826087
12322_27006,10.188979710144928
12322_27007,7.326753623188406
12322_27008,7.074950724637682
12322_27009,7.2793
12322_27010,8.575894202898551
12322_27011,6.591652173913044
12322_27012,7.318252173913043
12322_27013,6.746004347826087
12322_27014,9.817740579710144
12322_27015,11.027028695652175
12322_27016,12.46582746231884
12322_27017,12.7179115942029
12322_27018,11.678122463768116
12322_27019,10.169055072463768
12322_27020,9.510234782608697
12322_27021,9.193867246376811
12322_27022,9.857472173913045
12322_27023,12.602591304347825
12322_27024,17.642808695652175
12322_27025,51.4203241884058
12322_27026,51.16863768115942
12322_27027,37.839178260869566
12322_27028,27.9473231884058
12322_27029,33.80148260869565
12322_27030,23.32057971014493
12322_27031,11.559472173913043
12322_27032,6.193904347826088
12322_27036,6.819810144927537
12322_27037,7.157398840579711
12322_27038,8.548243478260868
12322_27039,10.239278260869565
12322_27040,12.20298072463768
12322_27041,16.3532231884058
12322_27042,23.27335072463768
12322_27043,40.60063115942029
12322_27044,107.23519999999999
12322_27045,292.1035391304348
12322_27046,606.0522971014493
12322_27047,936.627615289855
12322_27048,603.968779710145
12322_27049,106.2596811594203
12323_26958,13.942353623188406
12323_26959,19.154795898550727
12323_26960,20.615991304347826
12323_26961,20.516014492753627
12323_26962,25.60140188405797
12323_26963,43.835411594202895
12323_26964,62.90969855072464
12323_26965,67.99477289855072
12323_26966,69.59206521739131
12323_26967,63.44331014492754
12323_26968,65.76716565217392
12323_26969,87.3040811594203
12323_26970,161.8390420289855
12323_26971,175.92013695652173
12323_26972,129.82902782608696
12323_26973,122.83527101449275
12323_26974,108.46334
12323_26975,67.2495827536232
12323_26976,60.389537681159425
12323_26977,58.218750478260866
12323_26978,51.38972028985507
12323_26979,56.527194202898556
12323_26980,67.664955942029
12323_26981,66.78519204347826
12323_26982,80.5581275362319
12323_26983,113.88150391304347
12323_26984,125.94818797101449
12323_26985,72.58120579710145
12323_26987,19.49222579710145
12323_26989,27.00350289855072
12323_26990,64.77576855072464
12323_26991,85.72471014492754
12323_26992,81.69764347826087
12323_26994,198.78073217391304
12323_26995,112.21898260869565
12323_26996,66.8133031884058
12323_26997,39.332758840579714
12323_26998,22.473871014492754
12323_26999,18.50963927536232
12323_27000,22.12908057971015
12323_27001,32.681910144927535
12323_27002,38.062984927536235
12323_27003,21.3920031884058
12323_27004,31.951227536231883
12323_27005,39.59263913043478
12323_27007,7.834407246376811
12323_27008,9.436942028985507
12323_27009,9.795941304347828
12323_27010,10.169842028985508
12323_27011,9.888266666666667
12323_27012,10.50486579710145
12323_27013,10.772095652173913
12323_27014,10.914510144927537
12323_27015,11.91918811594203
12323_27016,13.103985942028986
12323_27017,13.154570144927538
12323_27018,12.076145507246379
12323_27019,10.155576811594203
12323_27020,10.375468115942029
12323_27021,10.169842028985508
12323_27022,10.857653043478262
12323_27023,13.708373913043477
12323_27024,16.88845072463768
12323_27025,61.77044649275362
12323_27026,53.914320289855084
12323_27027,26.990847101449276
12323_27028,26.03103463768116
12323_27029,38.2887115942029
12323_27030,30.257240289855076
12323_27031,14.49520115942029
12323_27032,10.169842028985508
12323_27033,9.162295652173913
12323_27034,10.223439130434784
12323_27035,11.806943478260871
12323_27036,12.206431884057972
12323_27037,12.57732927536232
12323_27038,15.468213043478261
12323_27039,19.014859420289856
12323_27040,22.61906536231884
12323_27041,26.644633913043478
12323_27042,36.24952753623189
12323_27043,70.8496727536232
12323_27044,160.28212724637683
12323_27045,277.2820536231884
12323_27046,511.66092463768126
12323_27047,811.9278139130435
12323_27048,598.0986695652175
12323_27049,162.83358579710145
12323_27050,85.01608449275362
12323_27051,62.58143768115943
12323_27052,31.934091304347827
12324_26958,13.29584492753623
12324_26959,18.94407650724638
12324_26960,19.329721739130434
12324_26961,18.749850000000002
12324_26962,36.23318927536232
12324_26963,49.83542028985507
12324_26964,56.151079710144934
12324_26965,59.266821014492756
12324_26966,67.91255217391304
12324_26967,57.94314492753624
12324_26968,68.56282942028986
12324_26969,93.34671739130434
12324_26970,117.82914492753625
12324_26971,119.52162304347827
12324_26972,69.76537043478261
12324_26973,54.347373913043484
12324_26974,50.5573847826087
12324_26975,38.40454753623188
12324_26976,35.171601449275364
12324_26977,31.222697681159424
12324_26978,24.771180434782607
12324_26979,28.937652173913044
12324_26980,35.09870318840579
12324_26981,44.4059947826087
12324_26982,57.38316666666667
12324_26983,69.68095333333335
12324_26984,67.30138492753623
12324_26985,37.95226376811594
12324_26986,13.536152173913043
12324_26987,14.73046666666667
12324_26988,18.28855072463768
12324_26989,25.50772173913043
12324_26990,47.69539782608696
12324_26991,47.68026521739131
12324_26992,36.439652173913046
12324_26993,42.87975043478261
12324_26994,54.7565431884058
12324_26996,34.88134304347826
12324_26997,21.326877536231887
12324_26998,16.070785507246377
12324_26999,17.165994057971012
12324_27000,22.541152173913044
12324_27001,28.70999275362319
12324_27002,47.37463130434783
12324_27003,40.14348510144928
12324_27005,50.972044637681165
12324_27007,10.930334782608696
12324_27008,12.829660869565219
12324_27009,12.993494057971017
12324_27010,11.497453623188406
12324_27011,12.624066666666668
12324_27012,14.996085942028985
12324_27013,13.069076811594204
12324_27014,11.81313043478261
12324_27015,11.93983043478261
12324_27016,12.79109275362319
12324_27017,13.76953043478261
12324_27018,12.939004347826087
12324_27019,10.491918405797101
12324_27020,11.086104347826087
12324_27021,12.854636231884058
12324_27022,13.069607246376814
12324_27023,16.58491014492754
12324_27024,22.06852463768116
12324_27025,58.140045057971015
12324_27026,43.92870579710145
12324_27027,18.96265536231884
12324_27028,18.513093768115944
12324_27029,31.830631884057972
12324_27030,32.20296434782609
12324_27031,18.79445434782609
12324_27032,12.38172463768116
12324_27033,12.664846376811594
12324_27034,12.044636231884057
12324_27035,11.93983043478261
12324_27036,12.207878260869565
12324_27037,15.77260884057971
12324_27038,21.509857971014494
12324_27039,25.64896231884058
12324_27040,30.788907246376812
12324_27041,35.76891173913044
12324_27042,40.7461115942029
12324_27043,60.69442373913044
12324_27044,124.35949130434784
12324_27045,181.66820724637682
12324_27046,234.49711159420292
12324_27047,305.45991714492754
12324_27048,227.87274057971018
12324_27049,121.29290550724637
12324_27050,125.03889695652175
12324_27051,87.15106811594205
12324_27052,62.83846101449276
12324_27053,35.020908840579715
12324_27054,32.02109420289855
12324_27068,11.246608695652174
12324_27069,15.703317391304347
12324_27070,14.614682608695652
12324_27071,14.148336231884059
12324_27072,32.032895942028986
12324_27073,87.85070000000002
12325_26957,24.309172463768117
12325_26958,28.005489855072465
12325_26959,24.63850895652174
12325_26960,20.69588695652174
12325_26961,17.162128985507245
12325_26962,34.92966623188406
12325_26963,45.12844347826088
12325_26964,46.580637681159416
12325_26965,52.67709391304348
12325_26966,57.452443478260875
12325_26967,56.51968550724638
12325_26968,72.13571797101449
12325_26969,82.54145507246378
12325_26970,77.27183188405797
12325_26971,59.13610434782609
12325_26972,34.61253246376812
12325_26973,27.809726086956523
12325_26974,26.650989855072464
12325_26975,24.448630144927538
12325_26976,22.090021739130435
12325_26977,21.311512
12325_26978,19.348664347826087
12325_26979,18.58138115942029
12325_26980,20.740277246376813
12325_26981,27.163179014492755
12325_26982,33.24001594202899
12325_26983,35.386649275362316
12325_26984,27.241791739130434
12325_26985,17.068959420289858
12325_26987,13.500767681159422
12325_26988,16.96355072463768
12325_26989,24.18443188405797
12325_26991,30.542978260869567
12325_26992,27.953452173913046
12325_26993,31.242380144927537
12325_26994,32.65708695652174
12325_26996,22.68268666666667
12325_26997,19.00314115942029
12325_26998,16.570584057971015
12325_26999,18.546608144927536
12325_27000,30.581453188405796
12325_27001,37.59451594202899
12325_27003,45.83081443478262
12325_27005,41.32722376811594
12325_27006,19.16855463768116
12325_27008,13.624115942028988
12325_27009,17.450529855072464
12325_27010,13.360033333333334
12325_27011,13.38943043478261
12325_27012,14.276021884057972
12325_27013,12.18688695652174
12325_27014,11.057085507246377
12325_27015,10.56088115942029
12325_27016,11.51932463768116
12325_27017,12.635678260869566
12325_27018,13.138493768115943
12325_27019,12.123592753623189
12325_27020,12.20833768115942
12325_27021,14.924854202898551
12325_27022,18.835782318840582
12325_27023,25.432862318840584
12325_27024,44.169228985507246
12325_27025,58.62193779710145
12325_27026,27.807907246376814
12325_27027,14.37594666666667
12325_27028,13.58736202898551
12325_27029,21.01832898550725
12325_27030,28.326523188405794
12325_27031,26.572203768115948
12325_27032,17.15746231884058
12325_27033,18.25519855072464
12325_27034,13.5067915942029
12325_27035,12.82554927536232
12325_27036,13.36132898550725
12325_27037,20.177573623188408
12325_27038,28.284144927536236
12325_27039,46.379024637681155
12325_27040,58.57420057971015
12325_27041,63.645975362318836
12325_27042,62.57936666666667
12325_27043,103.1018327536232
12325_27044,96.41074869565217
12325_27045,126.68305507246376
12325_27046,153.02333768115943
12325_27047,228.19168115942034
12325_27048,328.0808666666667
12325_27049,315.53913
12325_27050,121.68326333333333
12325_27051,82.70506666666667
12325_27052,90.48289130434782
12325_27053,110.10224028985508
12325_27054,112.69745652173913
12325_27055,84.03961159420291
12325_27056,47.63063304347827
12325_27064,25.930921739130433
12325_27065,24.21224347826087
12325_27066,17.684637681159423
12325_27067,18.13264927536232
12325_27068,26.844021739130433
12325_27069,28.8859835942029
12325_27070,26.81632028985507
12325_27071,25.65016811594203
12325_27072,102.27902057971016
12325_27073,316.7377086956522
12325_27074,109.30858608695654
12325_27075,17.27593739130435
12325_27076,14.67431884057971
12326_26954,30.205839130434782
12326_26955,17.869334782608696
12326_26956,27.536681594202896
12326_26957,41.8304811594203
12326_26958,33.32251362318841
12326_26959,24.78407736231884
12326_26960,22.558252173913047
12326_26961,20.392444927536232
12326_26962,29.03402695652174
12326_26963,33.38725797101449
12326_26964,41.13134927536231
12326_26965,39.31665869565217
12326_26966,42.960792753623195
12326_26967,48.74917246376812
12326_26968,58.18841376811594
12326_26969,51.9373927536232
12326_26970,39.75243188405798
12326_26971,30.286874637681162
12326_26972,22.875869855072466
12326_26973,21.42599275362319
12326_26974,20.12446782608696
12326_26975,18.258450000000003
12326_26976,16.60090579710145
12326_26977,18.171565217391304
12326_26978,18.465583623188405
12326_26979,17.916082608695653
12326_26980,18.995425797101447
12326_26981,20.52174202898551
12326_26982,22.048285507246383
12326_26983,18.966093623188407
12326_26984,14.256908695652175
12326_26985,12.886323188405797
12326_26986,14.151230434782608
12326_26987,18.241948405797103
12326_26988,22.96623768115942
12326_26989,29.0187768115942
12326_26990,29.489923188405797
12326_26991,25.080076811594203
12326_26992,21.144533333333335
12326_26993,24.250867971014493
12326_26996,18.473101449275365
12326_27001,68.1388536231884
12326_27002,55.58901782608696
12326_27003,52.09567391304347
12326_27004,50.02209855072464
12326_27008,14.545269565217392
12326_27009,19.38822971014493
12326_27010,22.526376811594204
12326_27011,22.02824202898551
12326_27012,14.533389710144927
12326_27013,11.46313768115942
12326_27014,10.615837681159421
12326_27015,10.467539130434782
12326_27016,11.050301449275363
12326_27017,12.949010144927538
12326_27018,17.074433768115945
12326_27019,19.696025797101452
12326_27020,17.424123188405797
12326_27021,18.28320623188406
12326_27022,26.390466956521742
12326_27023,38.931362318840584
12326_27024,54.423679710144924
12326_27025,39.611969101449276
12326_27026,17.31137536231884
12326_27027,11.57490927536232
12326_27028,11.396646231884057
12326_27029,13.593950724637683
12326_27030,17.87927028985507
12326_27031,22.450263768115946
12326_27032,25.124126086956526
12326_27033,22.911802898550725
12326_27034,14.989035362318843
12326_27035,13.59209855072464
12326_27036,16.02992608695652
12326_27037,26.2819147826087
12326_27038,40.501318840579714
12326_27039,76.28230724637682
12326_27040,107.85651739130435
12326_27041,125.08015942028987
12326_27042,135.88342463768117
12326_27043,335.4203679710145
12326_27044,201.88837826086956
12326_27045,125.31848115942029
12326_27046,106.88553333333334
12326_27047,219.9970487536232
12326_27048,543.3292478260869
12326_27049,642.6864152173914
12326_27050,160.73232376811595
12326_27051,107.6125971014493
12326_27052,116.45036956521741
12326_27053,128.36632072463772
12326_27054,150.23337101449275
12326_27055,180.96300724637683
12326_27056,245.46329434782612
12326_27057,201.0721695652174
12326_27058,141.91039565217392
12326_27063,35.85200507246377
12326_27064,47.32616231884058
12326_27065,38.55241942028986
12326_27066,34.01016231884058
12326_27067,41.78619710144928
12326_27068,45.10310304347827
12326_27069,42.71848927536232
12326_27070,64.34325072463767
12326_27071,168.07913913043478
12326_27072,141.58111869565218
12326_27073,206.63531739130437
12326_27074,100.08454202898551
12326_27075,28.348682898550727
12326_27076,26.8211
12326_27077,22.902827536231886
12326_27078,14.26505652173913
12327_26953,29.43485985507246
12327_26954,36.71874202898551
12327_26955,28.522582304347825
12327_26956,20.90466202898551
12327_26957,18.84404927536232
12327_26958,15.396959710144927
12327_26959,26.54254988405797
12327_26960,23.09429855072464
12327_26961,22.917216811594205
12327_26962,25.71669202898551
12327_26963,21.760165217391307
12327_26964,19.76155507246377
12327_26965,20.60607
12327_26966,33.478020289855074
12327_26967,34.48538115942029
12327_26968,32.878012463768115
12327_26969,28.795437681159424
12327_26970,26.978573913043476
12327_26971,27.692735797101452
12327_26972,25.23092028985507
12327_26973,23.83241449275362
12327_26974,22.317216086956524
12327_26975,20.282891304347825
12327_26976,18.320123188405802
12327_26977,19.04781913043478
12327_26978,18.580028985507248
12327_26979,18.142288405797103
12327_26980,18.0211715942029
12327_26981,19.285958695652177
12327_26982,14.807647826086956
12327_26983,10.702159420289856
12327_26984,10.838034347826088
12327_26985,13.076802898550724
12327_26986,19.032246376811592
12327_26987,23.312840579710148
12327_26988,25.27810144927536
12327_26990,29.854579420289852
12327_26991,20.658563768115947
12327_26992,16.987697101449275
12327_26993,18.818962898550723
12327_26994,19.500402028985505
12327_26995,15.809237681159422
12327_26996,17.086415652173912
12327_26997,23.33188144927536
12327_26998,31.097010144927538
12327_26999,54.89013666666666
12327_27000,80.6647136231884
12327_27002,78.47135130434782
12327_27003,43.83593507246377
12327_27004,50.27617391304348
12327_27006,28.11641304347826
12327_27007,17.063986956521738
12327_27008,23.626060869565215
12327_27009,28.09181782608696
12327_27010,46.262840579710144
12327_27011,33.24326666666667
12327_27012,15.675977391304349
12327_27013,12.349220289855074
12327_27014,11.501813043478261
12327_27015,11.501813043478261
12327_27016,11.936327826086957
12327_27017,14.338972463768117
12327_27018,21.884124057971015
12327_27019,40.05996492753623
12327_27020,47.527357971014496
12327_27021,36.54978463768116
12327_27022,46.80831637681159
12327_27023,52.20458695652174
12327_27024,47.74662869565218
12327_27025,21.671685536231887
12327_27026,14.244736231884058
12327_27027,11.889138115942028
12327_27028,12.426476376811593
12327_27029,12.44626376811594
12327_27030,14.329831884057972
12327_27031,20.73797724637681
12327_27032,31.145920289855077
12327_27033,28.665785507246376
12327_27034,23.04482550724638
12327_27035,16.086673913043477
12327_27036,19.852427536231886
12327_27037,38.17210057971015
12327_27038,61.7616231884058
12327_27039,78.69045072463769
12327_27040,118.5310843478261
12327_27041,157.33948260869565
12327_27042,180.60023333333334
12327_27043,396.82344257971016
12327_27044,246.24252536231884
12327_27045,129.86748695652176
12327_27046,85.49995289855073
12327_27047,148.47811744927537
12327_27048,362.7577333333333
12327_27049,402.9450246376812
12327_27050,188.1637936231884
12327_27051,132.52017246376812
12327_27052,121.19060086956523
12327_27053,83.35478405797102
12327_27054,92.88463333333334
12327_27055,208.19340869565215
12327_27056,715.1400398550724
12327_27057,842.9471927536231
12327_27058,223.3223884057971
12327_27059,60.79472623188406
12327_27060,40.399172463768124
12327_27061,35.01000434782608
12327_27062,85.63551260869565
12327_27063,110.01051681159419
12327_27064,64.11757826086956
12327_27065,47.48985753623188
12327_27066,47.45091971014493
12327_27067,46.432705797101455
12327_27068,47.109300579710144
12327_27069,38.80490768115942
12327_27070,113.41105362318842
12327_27071,313.3501591304348
12327_27072,199.08875753623187
12327_27073,100.35240289855074
12327_27074,70.33992724637682
12327_27075,35.092926956521744
12327_27076,31.334126086956523
12327_27077,31.178331884057968
12327_27078,26.875128985507246
12328_26953,36.53887768115942
12328_26954,31.576646376811595
12328_26955,35.49295162318841
12328_26956,24.0073168115942
12328_26957,23.750869565217393
12328_26958,22.598053043478263
12328_26959,28.06297130434783
12328_26960,22.398914492753626
12328_26961,21.678958405797104
12328_26962,22.779370289855073
12328_26963,17.35244347826087
12328_26964,12.390927536231885
12328_26965,15.205008405797102
12328_26966,24.14266376811594
12328_26967,31.7617115942029
12328_26968,30.173229710144934
12328_26969,28.818817391304346
12328_26970,30.79318695652174
12328_26971,29.30968376811594
12328_26972,26.27715507246377
12328_26973,24.52703623188406
12328_26974,23.16443333333334
12328_26975,20.158171304347825
12328_26976,17.177639130434784
12328_26977,16.251931971014496
12328_26978,15.041889855072466
12328_26979,14.823084057971016
12328_26980,11.992869565217394
12328_26981,11.633110608695652
12328_26982,9.80244347826087
12328_26983,9.781037971014493
12328_26984,10.839383478260869
12328_26985,13.078444927536232
12328_26986,25.539871014492753
12328_26987,38.02174014492754
12328_26988,28.887301449275363
12328_26989,21.73706231884058
12328_26990,24.96396405797102
12328_26992,17.69794782608696
12328_26993,16.65381492753623
12328_26994,16.823926086956522
12328_26995,15.17656231884058
12328_26996,20.53263884057971
12328_26997,41.879547826086956
12328_26998,49.49082753623189
12328_26999,68.04158811594203
12328_27000,145.60537188405797
12328_27001,200.9043739130435
12328_27002,76.79657536231885
12328_27003,30.721559579710146
12328_27004,33.517104347826084
12328_27005,35.96639913043479
12328_27007,27.746278260869563
12328_27008,29.36444057971015
12328_27009,49.30519028985507
12328_27010,75.86661304347828
12328_27011,52.673950724637685
12328_27012,43.41478724637682
12328_27013,31.57212028985508
12328_27014,16.345121739130434
12328_27015,13.578331884057972
12328_27016,13.860801449275364
12328_27017,16.675463768115943
12328_27018,34.34335
12328_27019,87.58354927536232
12328_27020,103.98544782608695
12328_27021,76.57769043478261
12328_27022,68.95815652173913
12328_27023,57.72948695652173
12328_27024,35.671831884057966
12328_27025,19.14240479710145
12328_27026,17.04939130434783
12328_27027,15.873627536231885
12328_27028,14.225107536231885
12328_27029,14.349817391304349
12328_27030,22.654936086956525
12328_27031,33.59830246376812
12328_27032,40.26052463768116
12328_27033,39.04279130434783
12328_27034,36.73934927536232
12328_27035,28.596275362318845
12328_27036,27.633371014492752
12328_27037,59.6450463768116
12328_27038,88.49237536231885
12328_27039,79.38030724637682
12328_27040,122.73422898550727
12328_27041,144.63954536231884
12328_27042,167.83955652173913
12328_27043,254.2174607971015
12328_27044,131.2915507246377
12328_27045,76.23297101449276
12328_27046,61.744496231884064
12328_27047,93.56451455072464
12328_27048,158.7270376811594
12328_27049,169.4079536231884
12328_27050,201.10355275362323
12328_27051,107.35224492753625
12328_27052,80.1358927536232
12328_27053,50.36667289855073
12328_27054,63.47572753623189
12328_27055,292.162547826087
12328_27056,836.0062698550724
12328_27057,893.8945101449277
12328_27058,171.20534782608695
12328_27059,73.94560739130435
12328_27060,69.46503043478262
12328_27061,74.32151449275362
12328_27062,212.5936655072464
12328_27063,200.71340724637682
12328_27064,56.44456956521739
12328_27065,51.817034608695664
12328_27066,55.486384782608695
12328_27067,46.81025507246377
12328_27068,38.60505275362319
12328_27069,25.131935768115945
12328_27070,65.61427826086957
12328_27071,168.12133652173915
12328_27076,31.806117391304348
12328_27077,23.502066666666664
12329_26953,37.92644782608696
12329_26954,40.530440579710145
12329_26955,45.220526797101456
12329_26956,45.9236147826087
12329_26957,44.977517391304346
12329_26958,41.60380579710146
12329_26959,28.36822852173913
12329_26960,22.47696231884058
12329_26961,19.868044927536232
12329_26962,16.98107768115942
12329_26963,14.480239130434782
12329_26964,13.422668115942027
12329_26965,14.87884347826087
12329_26966,16.938107246376813
12329_26967,21.578073913043482
12329_26968,23.265312318840582
12329_26969,29.704440579710145
12329_26970,30.094072463768114
12329_26971,26.16261144927536
12329_26972,23.92454956521739
12329_26973,21.624443478260872
12329_26974,21.43192347826087
12329_26975,17.123064927536234
12329_26976,14.132720289855072
12329_26977,12.997431623188408
12329_26978,9.956189855072465
12329_26979,10.617550724637681
12329_26980,9.31655652173913
12329_26981,8.8506
12329_26982,9.054126086956522
12329_26983,10.846507246376813
12329_26984,12.587260579710147
12329_26985,14.851552173913046
12329_26986,31.156720289855073
12329_26987,50.98505927536233
12329_26988,35.8986
12329_26989,22.930104347826088
12329_26990,17.496042028985507
12329_26991,11.299434782608696
12329_26993,13.492599855072466
12329_26994,13.27250434782609
12329_26995,14.52628695652174
12329_26996,30.563317246376815
12329_26997,66.31652231884058
12329_26998,71.96978985507248
12329_26999,93.8625095362319
12329_27000,452.4245043478261
12329_27001,649.1197188405797
12329_27002,144.59020289855073
12329_27003,27.88938769565217
12329_27007,28.066478260869566
12329_27008,37.23437971014493
12329_27009,56.97530869565218
12329_27010,78.7911
12329_27011,68.25191884057972
12329_27012,65.14493463768116
12329_27013,51.56686521739131
12329_27014,27.897423188405803
12329_27015,17.480740869565217
12329_27016,19.030940579710148
12329_27017,20.540004347826088
12329_27018,38.68597579710145
12329_27019,98.88117768115941
12329_27020,133.26715652173914
12329_27021,155.65505736231884
12329_27022,94.06996405797099
12329_27023,61.04066666666667
12329_27024,30.011578405797103
12329_27025,20.571051159420293
12329_27026,19.057047826086958
12329_27027,17.017389855072466
12329_27028,16.717423333333336
12329_27029,27.243515942028985
12329_27030,41.088625507246384
12329_27031,56.325530434782614
12329_27032,69.91942173913044
12329_27033,67.50978260869566
12329_27034,56.062585797101455
12329_27035,76.56560579710145
12329_27036,77.7875391304348
12329_27037,107.90252449275363
12329_27038,105.82923623188407
12329_27039,74.51020434782609
12329_27040,95.53934260869566
12329_27041,125.74064318840581
12329_27042,139.5125420289855
12329_27043,153.9561079130435
12329_27044,79.20244637681161
12329_27045,56.80124782608696
12329_27046,49.87842565217392
12329_27047,82.68634562318842
12329_27048,229.9323666666667
12329_27049,599.1521750724637
12329_27050,459.4688824637682
12329_27051,83.95665942028987
12329_27052,50.141054347826085
12329_27053,37.975370724637685
12329_27054,83.88293768115942
12329_27055,630.5352304347826
12329_27056,971.2837844927539
12329_27057,387.53387826086964
12329_27058,99.89009999999999
12329_27059,56.6015463768116
12329_27060,55.00038985507247
12329_27061,67.77036666666667
12329_27062,152.46942579710145
12329_27063,122.0719411594203
12329_27064,39.346973913043485
12329_27065,42.83266262318841
12329_27066,49.52581884057972
12329_27067,44.64193333333334
12329_27068,31.54791304347826
